Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Public,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Male
19,96,8,97,3,2,71,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1
27,92,9,100,2,0,73,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
17,96,9,93,3,2,69,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
17,60,7,61,1,4,61,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0
15,99,5,71,0,2,68,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1
25,79,9,54,1,2,66,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1
16,92,6,58,0,4,67,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
24,65,7,52,1,1,64,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0
18,76,10,82,1,4,67,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
8,71,5,77,0,4,61,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
17,72,8,96,2,3,65,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1
13,65,6,73,0,3,62,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0
20,92,6,82,0,5,69,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
13,60,7,70,1,3,61,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
26,73,8,91,4,5,69,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1
19,67,8,96,1,3,64,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
19,84,9,72,1,3,65,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
24,70,6,54,1,1,64,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
26,70,5,58,1,3,68,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
20,80,6,86,1,3,67,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
15,86,8,66,0,5,68,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
9,65,7,89,2,4,61,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1
16,67,4,87,5,4,69,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
16,70,4,85,0,3,64,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1
21,99,7,91,3,4,74,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1
18,76,8,88,1,4,66,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
24,84,6,82,1,2,68,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1
16,70,8,50,3,3,65,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
20,80,5,76,0,3,66,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
27,63,7,80,2,2,66,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
22,61,7,98,3,2,65,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
20,79,8,83,3,4,67,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1
16,76,5,79,0,4,65,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0
16,65,5,77,1,3,63,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
15,88,8,55,1,2,67,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
17,100,5,71,2,4,70,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
25,76,6,57,0,3,68,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1
19,85,9,53,1,3,66,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
12,99,7,66,3,1,67,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
31,93,8,82,2,1,72,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
22,79,8,93,0,2,68,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
12,89,8,91,1,2,66,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1
17,65,7,65,0,4,62,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
21,80,6,52,1,4,65,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1
30,71,10,70,3,4,67,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0
13,66,7,66,3,2,62,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
26,77,7,69,1,3,66,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0
28,65,8,78,1,3,67,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
16,88,6,52,2,3,68,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
18,78,6,69,1,4,66,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0
14,81,9,78,0,4,68,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
19,66,6,72,2,5,62,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1
20,66,8,83,1,2,64,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1
24,83,8,59,1,3,68,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1
27,99,7,58,2,2,71,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1
16,64,7,65,2,4,63,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1
8,71,8,55,1,2,62,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1
20,95,7,62,1,3,69,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1
22,63,4,54,0,3,62,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
21,95,9,70,3,3,71,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0
18,81,6,86,3,4,69,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1
21,76,7,64,1,2,66,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1
29,72,5,50,0,4,64,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
22,72,6,78,1,3,65,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1
18,72,6,85,1,1,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
17,95,7,70,1,3,69,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
19,89,6,65,2,3,68,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1
30,87,10,75,3,4,71,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1
19,92,7,55,1,5,66,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1
20,70,8,82,2,3,65,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
17,85,7,87,1,1,68,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
27,78,8,85,0,3,72,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1
32,91,4,66,3,2,75,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0
23,72,6,92,2,3,67,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
20,86,6,97,1,2,67,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1
20,95,6,65,2,3,70,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0
6,76,8,63,5,3,64,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
24,63,8,85,1,3,65,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
21,81,7,85,1,3,68,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1
23,74,7,76,1,2,67,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
16,87,10,96,1,1,66,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
18,98,7,57,0,1,69,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1
18,79,4,74,2,1,64,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
26,79,8,52,1,3,68,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0
18,86,8,53,5,3,68,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
32,64,9,53,1,3,65,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
23,70,8,75,0,2,65,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1
12,97,6,79,1,2,65,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1
19,87,8,50,0,2,67,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
16,61,7,82,2,3,63,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
7,68,9,74,1,3,62,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0
30,87,9,61,2,4,73,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
24,91,7,51,2,3,72,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1
23,94,8,58,5,6,71,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
21,72,9,80,3,4,67,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
12,97,7,83,0,2,66,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1
17,82,10,82,1,2,68,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
25,88,9,58,0,4,70,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1
14,84,6,96,2,2,66,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
5,65,7,71,0,2,56,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
19,99,8,88,1,3,71,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
19,65,10,58,2,3,64,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0
21,70,8,74,2,3,65,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1
24,93,7,76,2,1,70,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
24,85,9,89,1,2,70,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1
22,94,7,81,2,4,71,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1
27,81,6,70,0,5,70,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
11,75,8,64,3,3,62,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0
23,97,6,99,1,3,72,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
24,61,10,64,0,3,62,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
13,94,7,56,2,4,67,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1
11,69,8,65,0,2,58,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
16,94,6,66,3,4,69,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
16,66,9,56,0,4,60,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
25,83,7,85,2,4,72,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1
16,96,7,81,0,3,66,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1
15,79,7,66,2,3,66,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
16,90,5,100,1,4,69,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
27,92,7,83,2,4,70,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0
20,89,8,85,2,1,70,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
19,97,5,78,0,3,70,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
19,78,9,78,2,2,67,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
28,67,7,51,2,3,67,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
16,62,7,89,0,3,59,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
28,70,4,96,1,2,67,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
21,66,7,56,1,4,65,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1
19,82,5,90,1,3,68,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
35,67,6,77,1,3,71,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1
14,62,5,64,2,3,61,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
18,61,6,96,0,3,63,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1
13,93,7,51,1,3,67,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
26,84,7,64,1,4,69,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
30,74,8,94,0,3,70,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
30,96,4,74,0,3,69,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
27,63,7,80,1,4,66,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0
19,99,7,87,1,4,70,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
18,85,6,57,2,2,67,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1
10,67,6,61,0,2,61,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
32,87,9,100,2,2,74,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1
23,91,10,62,1,3,70,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
17,77,4,77,0,4,66,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
28,94,6,65,1,1,73,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
14,66,5,93,1,2,62,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1
22,71,7,98,2,2,65,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0
19,64,9,57,0,3,62,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
24,68,8,80,1,4,64,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
20,70,7,91,1,2,63,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
11,97,7,91,1,4,69,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
20,63,7,72,3,5,63,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1
26,77,8,61,1,4,67,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1
20,81,8,69,1,2,65,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
25,96,8,88,0,1,71,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1
14,100,4,100,3,3,71,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0
20,90,7,78,0,4,69,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1
16,99,7,60,2,3,71,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1
24,91,8,52,1,5,68,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1
20,99,7,97,2,0,70,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1
24,88,8,74,0,3,71,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
27,63,6,86,1,4,68,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0
24,76,8,83,1,4,69,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
22,86,9,95,4,2,71,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1
14,74,5,63,2,3,63,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20,71,5,72,4,4,66,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1
17,83,8,96,1,3,67,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1
18,97,7,79,3,3,71,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
18,61,9,54,0,2,59,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
14,91,7,60,0,2,67,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1
8,89,8,62,2,4,66,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1
16,99,6,100,1,3,72,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
21,97,8,61,0,3,70,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0
12,90,8,93,3,3,68,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
20,81,6,54,0,2,63,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
31,68,9,59,3,2,69,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
26,82,4,94,0,3,67,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1
30,91,7,95,1,3,75,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
22,96,5,59,0,2,67,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
27,92,5,61,0,3,74,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1
16,68,8,77,1,4,66,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1
16,84,5,53,2,1,65,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1
4,73,5,97,1,1,60,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1
27,60,8,68,1,4,63,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
29,68,5,74,3,2,69,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1
17,65,9,55,1,2,64,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
18,94,8,52,1,4,68,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
15,70,6,73,2,4,63,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1
22,71,8,56,0,2,65,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1
27,98,4,82,0,3,74,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0
10,75,8,90,2,2,65,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1
22,60,5,52,0,2,61,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
18,71,6,81,1,3,66,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1
21,65,6,91,1,3,67,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
23,64,9,72,0,3,66,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1
19,63,6,98,4,2,69,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
19,84,7,56,2,3,65,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0
19,68,6,66,2,3,65,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
26,74,6,62,0,3,66,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
23,94,5,100,2,2,73,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1
21,77,7,65,2,2,64,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0
12,97,7,69,0,5,67,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
18,80,8,92,0,1,67,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
25,76,7,96,3,4,68,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0
20,90,7,97,2,3,71,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
24,63,8,78,0,3,64,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1
31,64,6,83,1,2,67,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0
26,86,5,67,2,1,68,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0
21,79,8,80,1,3,67,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
17,92,6,65,3,2,70,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1
5,97,7,87,2,3,64,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
19,76,6,65,0,4,63,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0
18,84,6,94,3,4,71,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1
22,80,4,57,1,3,64,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1
19,99,8,79,3,4,70,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
18,93,4,76,3,3,70,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
9,96,9,63,1,1,67,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1
14,70,9,51,1,4,62,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
23,91,6,57,2,2,69,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
30,71,9,98,2,1,69,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
19,68,10,97,0,3,62,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
22,98,7,56,1,1,70,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
26,61,8,69,2,3,66,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
15,99,7,73,1,3,69,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1
22,66,9,74,3,3,65,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0
16,93,5,65,0,3,66,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
25,71,7,96,2,3,69,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0
21,74,8,95,1,5,66,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
22,69,8,51,1,3,65,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0
15,83,7,83,1,2,66,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
24,74,9,54,1,3,63,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
33,86,7,80,0,3,72,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0
14,61,7,93,3,2,62,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
18,63,8,82,1,1,64,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1
21,64,7,73,2,2,61,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
25,77,7,98,0,2,70,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
17,93,6,87,1,2,67,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
3,96,10,62,3,4,66,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1
28,70,6,69,2,4,66,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1
25,83,8,88,1,3,68,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1
10,91,10,51,0,3,67,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1
16,72,5,53,1,3,65,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
29,76,8,93,0,4,70,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
29,81,7,52,1,4,69,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
26,65,10,84,1,4,68,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1
19,61,6,66,0,1,61,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1
20,66,6,91,0,5,65,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
